SalePrice,id
141912.8808074382,2734
124751.29644753454,2735
132931.22912027242,2736
116176.64303520355,2737
139235.1221894601,2738
159321.41637820855,2739
137923.57029612004,2740
134102.24765687992,2741
148333.98579455802,2742
149800.397137645,2743
160430.00463692736,2744
134556.78147316945,2745
132094.54922362222,2746
145331.99144488692,2747
120090.29584436565,2748
122435.69366258189,2749
123984.32206470352,2750
130447.2915889647,2751
213802.46967258383,2752
145786.49822970486,2753
238359.77979515193,2754
135267.88840860216,2755
96702.45088841207,2756
72891.00416571819,2757
89742.01547333712,2758
157982.682760791,2759
109799.90012854515,2760
137920.9885853135,2761
144150.6554423869,2762
195329.99065717295,2763
155057.26981050326,2764
323053.4199726529,2765
123388.43166954852,2766
82348.09355607613,2767
121587.81218634406,2768
122815.59300534247,2769
145820.12684684762,2770
107446.74138872483,2771
107228.18046945508,2772
153316.76535720806,2773
136411.26848998913,2774
106762.11307485244,2775
131774.46182312493,2776
137799.92066386342,2777
113513.03887128482,2778
110712.61095002192,2779
95301.66125312501,2780
97279.7139757516,2781
94873.99279140888,2782
86888.19064831974,2783
118105.4058379652,2784
126357.69348549252,2785
69332.17661654046,2786
122816.18389256237,2787
72320.14446780541,2788
176141.89494033132,2789
91624.57837148177,2790
108220.21847107771,2791
57593.70276968495,2792
147869.9900786663,2793
85762.70353253637,2794
111910.22454986406,2795
97647.75910499027,2796
205418.30145969702,2797
102927.61342736552,2798
109370.19457116042,2799
68006.35646776817,2800
108839.87897560929,2801
114891.79616573082,2802
178809.71722911476,2803
127904.51826880543,2804
99437.10404026581,2805
86350.53442784763,2806
167292.30105127516,2807
138843.63087204949,2808
128650.8423314658,2809
120654.22918456879,2810
154306.2205077976,2811
168275.4394210238,2812
161415.8871187628,2813
161466.69064493125,2814
92576.99867342795,2815
239578.71630303096,2816
148215.07651162546,2817
126260.72356306866,2818
174423.8325206218,2819
136067.29779332865,2820
105431.71103366154,2821
210523.32371796746,2822
424164.7021377911,2823
180090.09939380366,2824
153205.50907204254,2825
129065.29426040698,2826
140720.10354949633,2827
222206.3099889925,2828
222178.2175542195,2829
247406.67783067454,2830
172932.91857721083,2831
254218.60390919022,2832
288853.1531103653,2833
221002.6508248117,2834
217596.02599054697,2835
193268.8833075067,2836
157547.18397011355,2837
147100.9443636781,2838
162820.29060085973,2839
213782.67612751163,2840
201659.53012460354,2841
226030.9303312294,2842
143029.68942668207,2843
171681.61501634461,2844
126883.39066515396,2845
207944.6009804484,2846
197467.70520308544,2847
218079.17269743886,2848
200881.04764908485,2849
278666.8708121838,2850
207005.909090176,2851
232054.74003234733,2852
234013.95613546882,2853
132550.69322623842,2854
203868.28662487428,2855
204404.83521871123,2856
190072.18884725386,2857
210410.56782196084,2858
105474.9272777027,2859
127834.91189225616,2860
122631.12036121204,2861
196124.91234890095,2862
131944.3523802735,2863
249847.6096913328,2864
144435.75811543292,2865
153304.9753458291,2866
97442.64095479054,2867
104074.33362786811,2868
93761.8865939908,2869
117715.58431504376,2870
78324.80979125507,2871
56875.97653962033,2872
95981.26278025145,2873
131501.62071386326,2874
109581.68807170636,2875
165911.8542532169,2876
140625.01110153404,2877
158355.30021683013,2878
133626.01890660595,2879
98033.14203750022,2880
136463.23325537442,2881
159613.6285346403,2882
186848.85548882288,2883
197987.29634966332,2884
175074.7674779853,2885
233840.60501332412,2886
97488.55936979606,2887
134221.3937743884,2888
61347.22178947819,2889
82177.97837775869,2890
134275.76159168824,2891
49043.077367259575,2892
72255.43508097851,2893
58225.8102822622,2894
324952.7064543713,2895
283173.96461076086,2896
202638.14453952145,2897
157961.4328812731,2898
207430.83755994358,2899
163097.8291951956,2900
206246.74003351093,2901
192115.80665304995,2902
340200.70543254813,2903
354323.2511339613,2904
81119.58539844186,2905
201766.8200710729,2906
114885.99841671952,2907
128144.76077004416,2908
160371.38844297954,2909
81744.7436116808,2910
88877.91083707199,2911
136067.97431465902,2912
86472.19365005555,2913
83380.73425269815,2914
91558.53499160588,2915
86925.05291834068,2916
173103.5367816694,2917
113205.80578827142,2918
227337.62215375248,2919
